[2025-08-30T18:49:22.655+0000] {taskinstance.py:1171} INFO - Dependencies all met for <TaskInstance: ETL_P2M3_muhammad_al_ghifari.load manual__2025-08-30T18:49:18.766133+00:00 [queued]>
[2025-08-30T18:49:22.660+0000] {taskinstance.py:1171} INFO - Dependencies all met for <TaskInstance: ETL_P2M3_muhammad_al_ghifari.load manual__2025-08-30T18:49:18.766133+00:00 [queued]>
[2025-08-30T18:49:22.660+0000] {taskinstance.py:1368} INFO - 
--------------------------------------------------------------------------------
[2025-08-30T18:49:22.660+0000] {taskinstance.py:1369} INFO - Starting attempt 1 of 1
[2025-08-30T18:49:22.660+0000] {taskinstance.py:1370} INFO - 
--------------------------------------------------------------------------------
[2025-08-30T18:49:22.666+0000] {taskinstance.py:1389} INFO - Executing <Task(_PythonDecoratedOperator): load> on 2025-08-30 18:49:18.766133+00:00
[2025-08-30T18:49:22.672+0000] {standard_task_runner.py:52} INFO - Started process 221 to run task
[2025-08-30T18:49:22.675+0000] {standard_task_runner.py:79} INFO - Running: ['***', 'tasks', 'run', 'ETL_P2M3_muhammad_al_ghifari', 'load', 'manual__2025-08-30T18:49:18.766133+00:00', '--job-id', '329', '--raw', '--subdir', 'DAGS_FOLDER/P2M3_muhammad_al_ghifari_DAG.py', '--cfg-path', '/tmp/tmphunuk1oc', '--error-file', '/tmp/tmp_zg_du9i']
[2025-08-30T18:49:22.676+0000] {standard_task_runner.py:80} INFO - Job 329: Subtask load
[2025-08-30T18:49:22.717+0000] {task_command.py:371} INFO - Running <TaskInstance: ETL_P2M3_muhammad_al_ghifari.load manual__2025-08-30T18:49:18.766133+00:00 [running]> on host e7567562541e
[2025-08-30T18:49:22.762+0000] {taskinstance.py:1583} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Muhammad Al Ghifari
AIRFLOW_CTX_DAG_ID=ETL_P2M3_muhammad_al_ghifari
AIRFLOW_CTX_TASK_ID=load
AIRFLOW_CTX_EXECUTION_DATE=2025-08-30T18:49:18.766133+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=manual__2025-08-30T18:49:18.766133+00:00
[2025-08-30T18:49:22.769+0000] {base.py:271} INFO - HEAD http://elasticsearch:9200/ [status:200 request:0.006s]
[2025-08-30T18:49:22.770+0000] {logging_mixin.py:115} INFO - True
[2025-08-30T18:49:22.825+0000] {logging_mixin.py:115} WARNING - /home/***/.local/lib/python3.7/site-packages/elasticsearch/connection/base.py:208 ElasticsearchWarning: [types removal] Specifying types in document index requests is deprecated, use the typeless endpoints instead (/{index}/_doc/{id}, /{index}/_doc, or /{index}/_create/{id}).
[2025-08-30T18:49:22.826+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10000_20231002 [status:200 request:0.038s]
[2025-08-30T18:49:22.832+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10001_20231206 [status:200 request:0.005s]
[2025-08-30T18:49:22.839+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10002_20230918 [status:200 request:0.007s]
[2025-08-30T18:49:22.843+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10003_20230126 [status:200 request:0.004s]
[2025-08-30T18:49:22.847+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10004_20230603 [status:200 request:0.003s]
[2025-08-30T18:49:22.853+0000] {base.py:271} INFO - PUT http://elasticsearch:9200/logistics_project/doc/SH10005_20230913 [status:200 request:0.006s]
